,id,name,description,zone,guestCpus,isSharedCpu,memoryMb,imageSpaceGb,maximumPersistentDisks,maximumPersistentDisksSizeGb
0,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-central1-f,1,True,0.60,0,16,3072
1,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-central1-f,1,True,1.70,0,16,3072
2,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-central1-f,16,False,14.40,10,128,65536
3,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-central1-f,2,False,1.80,10,128,65536
4,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-central1-f,32,False,28.80,0,128,65536
5,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-central1-f,4,False,3.60,10,128,65536
6,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-central1-f,64,False,57.60,0,128,65536
7,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-central1-f,8,False,7.20,10,128,65536
8,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-central1-f,96,False,86.40,0,128,65536
9,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-central1-f,16,False,104.00,10,128,65536
10,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-central1-f,2,False,13.00,10,128,65536
11,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-central1-f,32,False,208.00,0,128,65536
12,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-central1-f,4,False,26.00,10,128,65536
13,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-central1-f,64,False,416.00,0,128,65536
14,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-central1-f,8,False,52.00,10,128,65536
15,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-central1-f,96,False,624.00,0,128,65536
16,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-central1-f,1,False,3.75,10,128,65536
17,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-central1-f,16,False,60.00,10,128,65536
18,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-central1-f,2,False,7.50,10,128,65536
19,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-central1-f,32,False,120.00,0,128,65536
20,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-central1-f,4,False,15.00,10,128,65536
21,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-central1-f,64,False,240.00,0,128,65536
22,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-central1-f,8,False,30.00,10,128,65536
23,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-central1-f,96,False,360.00,0,128,65536
24,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,europe-west1-d,1,True,0.60,0,16,3072
25,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,europe-west1-d,1,True,1.70,0,16,3072
26,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",europe-west1-d,16,False,14.40,10,128,65536
27,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",europe-west1-d,2,False,1.80,10,128,65536
28,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",europe-west1-d,32,False,28.80,0,128,65536
29,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",europe-west1-d,4,False,3.60,10,128,65536
30,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",europe-west1-d,64,False,57.60,0,128,65536
31,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",europe-west1-d,8,False,7.20,10,128,65536
32,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",europe-west1-d,96,False,86.40,0,128,65536
33,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",europe-west1-d,16,False,104.00,10,128,65536
34,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",europe-west1-d,2,False,13.00,10,128,65536
35,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",europe-west1-d,32,False,208.00,0,128,65536
36,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",europe-west1-d,4,False,26.00,10,128,65536
37,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",europe-west1-d,64,False,416.00,0,128,65536
38,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",europe-west1-d,8,False,52.00,10,128,65536
39,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",europe-west1-d,96,False,624.00,0,128,65536
40,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",europe-west1-d,96,False,1433.60,0,128,65536
41,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",europe-west1-d,1,False,3.75,10,128,65536
42,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",europe-west1-d,16,False,60.00,10,128,65536
43,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",europe-west1-d,2,False,7.50,10,128,65536
44,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",europe-west1-d,32,False,120.00,0,128,65536
45,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",europe-west1-d,4,False,15.00,10,128,65536
46,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",europe-west1-d,64,False,240.00,0,128,65536
47,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",europe-west1-d,8,False,30.00,10,128,65536
48,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",europe-west1-d,96,False,360.00,0,128,65536
49,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",europe-west1-d,160,False,3844.00,0,128,65536
50,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",europe-west1-d,40,False,961.00,0,128,65536
51,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",europe-west1-d,80,False,1922.00,0,128,65536
52,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,asia-east1-a,1,True,0.60,0,16,3072
53,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,asia-east1-a,1,True,1.70,0,16,3072
54,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",asia-east1-a,16,False,14.40,10,128,65536
55,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",asia-east1-a,2,False,1.80,10,128,65536
56,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",asia-east1-a,32,False,28.80,0,128,65536
57,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",asia-east1-a,4,False,3.60,10,128,65536
58,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",asia-east1-a,64,False,57.60,0,128,65536
59,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",asia-east1-a,8,False,7.20,10,128,65536
60,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",asia-east1-a,96,False,86.40,0,128,65536
61,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",asia-east1-a,16,False,104.00,10,128,65536
62,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",asia-east1-a,2,False,13.00,10,128,65536
63,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",asia-east1-a,32,False,208.00,0,128,65536
64,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",asia-east1-a,4,False,26.00,10,128,65536
65,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",asia-east1-a,64,False,416.00,0,128,65536
66,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",asia-east1-a,8,False,52.00,10,128,65536
67,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",asia-east1-a,96,False,624.00,0,128,65536
68,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",asia-east1-a,96,False,1433.60,0,128,65536
69,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",asia-east1-a,1,False,3.75,10,128,65536
70,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",asia-east1-a,16,False,60.00,10,128,65536
71,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",asia-east1-a,2,False,7.50,10,128,65536
72,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",asia-east1-a,32,False,120.00,0,128,65536
73,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",asia-east1-a,4,False,15.00,10,128,65536
74,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",asia-east1-a,64,False,240.00,0,128,65536
75,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",asia-east1-a,8,False,30.00,10,128,65536
76,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",asia-east1-a,96,False,360.00,0,128,65536
77,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,asia-east1-b,1,True,0.60,0,16,3072
78,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,asia-east1-b,1,True,1.70,0,16,3072
79,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",asia-east1-b,16,False,14.40,10,128,65536
80,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",asia-east1-b,2,False,1.80,10,128,65536
81,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",asia-east1-b,32,False,28.80,0,128,65536
82,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",asia-east1-b,4,False,3.60,10,128,65536
83,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",asia-east1-b,64,False,57.60,0,128,65536
84,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",asia-east1-b,8,False,7.20,10,128,65536
85,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",asia-east1-b,96,False,86.40,0,128,65536
86,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",asia-east1-b,16,False,104.00,10,128,65536
87,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",asia-east1-b,2,False,13.00,10,128,65536
88,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",asia-east1-b,32,False,208.00,0,128,65536
89,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",asia-east1-b,4,False,26.00,10,128,65536
90,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",asia-east1-b,64,False,416.00,0,128,65536
91,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",asia-east1-b,8,False,52.00,10,128,65536
92,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",asia-east1-b,96,False,624.00,0,128,65536
93,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",asia-east1-b,96,False,1433.60,0,128,65536
94,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",asia-east1-b,1,False,3.75,10,128,65536
95,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",asia-east1-b,16,False,60.00,10,128,65536
96,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",asia-east1-b,2,False,7.50,10,128,65536
97,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",asia-east1-b,32,False,120.00,0,128,65536
98,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",asia-east1-b,4,False,15.00,10,128,65536
99,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",asia-east1-b,64,False,240.00,0,128,65536
100,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",asia-east1-b,8,False,30.00,10,128,65536
101,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",asia-east1-b,96,False,360.00,0,128,65536
102,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-east1-c,1,True,0.60,0,16,3072
103,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-east1-c,1,True,1.70,0,16,3072
104,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-east1-c,16,False,14.40,10,128,65536
105,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-east1-c,2,False,1.80,10,128,65536
106,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-east1-c,32,False,28.80,0,128,65536
107,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-east1-c,4,False,3.60,10,128,65536
108,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-east1-c,64,False,57.60,0,128,65536
109,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-east1-c,8,False,7.20,10,128,65536
110,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-east1-c,96,False,86.40,0,128,65536
111,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-east1-c,16,False,104.00,10,128,65536
112,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-east1-c,2,False,13.00,10,128,65536
113,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-east1-c,32,False,208.00,0,128,65536
114,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-east1-c,4,False,26.00,10,128,65536
115,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-east1-c,64,False,416.00,0,128,65536
116,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-east1-c,8,False,52.00,10,128,65536
117,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-east1-c,96,False,624.00,0,128,65536
118,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",us-east1-c,96,False,1433.60,0,128,65536
119,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-east1-c,1,False,3.75,10,128,65536
120,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-east1-c,16,False,60.00,10,128,65536
121,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-east1-c,2,False,7.50,10,128,65536
122,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-east1-c,32,False,120.00,0,128,65536
123,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-east1-c,4,False,15.00,10,128,65536
124,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-east1-c,64,False,240.00,0,128,65536
125,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-east1-c,8,False,30.00,10,128,65536
126,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-east1-c,96,False,360.00,0,128,65536
127,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-west1-b,1,True,0.60,0,16,3072
128,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-west1-b,1,True,1.70,0,16,3072
129,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-west1-b,16,False,14.40,10,128,65536
130,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-west1-b,2,False,1.80,10,128,65536
131,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-west1-b,32,False,28.80,0,128,65536
132,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-west1-b,4,False,3.60,10,128,65536
133,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-west1-b,64,False,57.60,0,128,65536
134,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-west1-b,8,False,7.20,10,128,65536
135,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-west1-b,96,False,86.40,0,128,65536
136,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-west1-b,16,False,104.00,10,128,65536
137,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-west1-b,2,False,13.00,10,128,65536
138,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-west1-b,32,False,208.00,0,128,65536
139,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-west1-b,4,False,26.00,10,128,65536
140,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-west1-b,64,False,416.00,0,128,65536
141,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-west1-b,8,False,52.00,10,128,65536
142,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-west1-b,96,False,624.00,0,128,65536
143,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",us-west1-b,96,False,1433.60,0,128,65536
144,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-west1-b,1,False,3.75,10,128,65536
145,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-west1-b,16,False,60.00,10,128,65536
146,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-west1-b,2,False,7.50,10,128,65536
147,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-west1-b,32,False,120.00,0,128,65536
148,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-west1-b,4,False,15.00,10,128,65536
149,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-west1-b,64,False,240.00,0,128,65536
150,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-west1-b,8,False,30.00,10,128,65536
151,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-west1-b,96,False,360.00,0,128,65536
152,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",us-west1-b,160,False,3844.00,0,128,65536
153,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",us-west1-b,40,False,961.00,0,128,65536
154,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",us-west1-b,80,False,1922.00,0,128,65536
155,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-west1-c,1,True,0.60,0,16,3072
156,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-west1-c,1,True,1.70,0,16,3072
157,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-west1-c,16,False,14.40,10,128,65536
158,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-west1-c,2,False,1.80,10,128,65536
159,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-west1-c,32,False,28.80,0,128,65536
160,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-west1-c,4,False,3.60,10,128,65536
161,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-west1-c,64,False,57.60,0,128,65536
162,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-west1-c,8,False,7.20,10,128,65536
163,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-west1-c,96,False,86.40,0,128,65536
164,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-west1-c,16,False,104.00,10,128,65536
165,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-west1-c,2,False,13.00,10,128,65536
166,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-west1-c,32,False,208.00,0,128,65536
167,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-west1-c,4,False,26.00,10,128,65536
168,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-west1-c,64,False,416.00,0,128,65536
169,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-west1-c,8,False,52.00,10,128,65536
170,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-west1-c,96,False,624.00,0,128,65536
171,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-west1-c,1,False,3.75,10,128,65536
172,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-west1-c,16,False,60.00,10,128,65536
173,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-west1-c,2,False,7.50,10,128,65536
174,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-west1-c,32,False,120.00,0,128,65536
175,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-west1-c,4,False,15.00,10,128,65536
176,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-west1-c,64,False,240.00,0,128,65536
177,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-west1-c,8,False,30.00,10,128,65536
178,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-west1-c,96,False,360.00,0,128,65536
179,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,europe-west1-b,1,True,0.60,0,16,3072
180,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,europe-west1-b,1,True,1.70,0,16,3072
181,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",europe-west1-b,16,False,14.40,10,128,65536
182,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",europe-west1-b,2,False,1.80,10,128,65536
183,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",europe-west1-b,32,False,28.80,0,128,65536
184,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",europe-west1-b,4,False,3.60,10,128,65536
185,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",europe-west1-b,64,False,57.60,0,128,65536
186,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",europe-west1-b,8,False,7.20,10,128,65536
187,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",europe-west1-b,96,False,86.40,0,128,65536
188,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",europe-west1-b,16,False,104.00,10,128,65536
189,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",europe-west1-b,2,False,13.00,10,128,65536
190,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",europe-west1-b,32,False,208.00,0,128,65536
191,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",europe-west1-b,4,False,26.00,10,128,65536
192,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",europe-west1-b,64,False,416.00,0,128,65536
193,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",europe-west1-b,8,False,52.00,10,128,65536
194,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",europe-west1-b,96,False,624.00,0,128,65536
195,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",europe-west1-b,96,False,1433.60,0,128,65536
196,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",europe-west1-b,1,False,3.75,10,128,65536
197,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",europe-west1-b,16,False,60.00,10,128,65536
198,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",europe-west1-b,2,False,7.50,10,128,65536
199,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",europe-west1-b,32,False,120.00,0,128,65536
200,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",europe-west1-b,4,False,15.00,10,128,65536
201,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",europe-west1-b,64,False,240.00,0,128,65536
202,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",europe-west1-b,8,False,30.00,10,128,65536
203,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",europe-west1-b,96,False,360.00,0,128,65536
204,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",europe-west1-b,160,False,3844.00,0,128,65536
205,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",europe-west1-b,40,False,961.00,0,128,65536
206,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",europe-west1-b,80,False,1922.00,0,128,65536
207,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,europe-west1-c,1,True,0.60,0,16,3072
208,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,europe-west1-c,1,True,1.70,0,16,3072
209,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",europe-west1-c,16,False,14.40,10,128,65536
210,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",europe-west1-c,2,False,1.80,10,128,65536
211,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",europe-west1-c,32,False,28.80,0,128,65536
212,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",europe-west1-c,4,False,3.60,10,128,65536
213,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",europe-west1-c,64,False,57.60,0,128,65536
214,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",europe-west1-c,8,False,7.20,10,128,65536
215,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",europe-west1-c,96,False,86.40,0,128,65536
216,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",europe-west1-c,16,False,104.00,10,128,65536
217,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",europe-west1-c,2,False,13.00,10,128,65536
218,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",europe-west1-c,32,False,208.00,0,128,65536
219,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",europe-west1-c,4,False,26.00,10,128,65536
220,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",europe-west1-c,64,False,416.00,0,128,65536
221,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",europe-west1-c,8,False,52.00,10,128,65536
222,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",europe-west1-c,96,False,624.00,0,128,65536
223,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",europe-west1-c,1,False,3.75,10,128,65536
224,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",europe-west1-c,16,False,60.00,10,128,65536
225,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",europe-west1-c,2,False,7.50,10,128,65536
226,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",europe-west1-c,32,False,120.00,0,128,65536
227,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",europe-west1-c,4,False,15.00,10,128,65536
228,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",europe-west1-c,64,False,240.00,0,128,65536
229,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",europe-west1-c,8,False,30.00,10,128,65536
230,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",europe-west1-c,96,False,360.00,0,128,65536
231,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-east1-d,1,True,0.60,0,16,3072
232,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-east1-d,1,True,1.70,0,16,3072
233,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-east1-d,16,False,14.40,10,128,65536
234,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-east1-d,2,False,1.80,10,128,65536
235,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-east1-d,32,False,28.80,0,128,65536
236,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-east1-d,4,False,3.60,10,128,65536
237,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-east1-d,64,False,57.60,0,128,65536
238,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-east1-d,8,False,7.20,10,128,65536
239,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-east1-d,96,False,86.40,0,128,65536
240,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-east1-d,16,False,104.00,10,128,65536
241,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-east1-d,2,False,13.00,10,128,65536
242,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-east1-d,32,False,208.00,0,128,65536
243,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-east1-d,4,False,26.00,10,128,65536
244,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-east1-d,64,False,416.00,0,128,65536
245,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-east1-d,8,False,52.00,10,128,65536
246,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-east1-d,96,False,624.00,0,128,65536
247,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-east1-d,1,False,3.75,10,128,65536
248,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-east1-d,16,False,60.00,10,128,65536
249,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-east1-d,2,False,7.50,10,128,65536
